	xref_x	go_term_x	path_x	xref_y	go_term_y	path_y	p1	p2	Brain_x	Cerebellum_x	Heart_x	Kidney_x	Liver_x	Brain_y	Cerebellum_y	Heart_y	Kidney_y	Liver_y	type	sc_sim	yc_sim	p_corr	r_sim
15	O15533	GO:0005515,GO:0015433,GO:0042288,GO:0042605,GO:0046978,GO:0046979,GO:0051082,GO:0062061	GO:0003674,GO:0003823,GO:0005102,GO:0005215,GO:0005488,GO:0005515,GO:0015399,GO:0015433,GO:0015440,GO:0022804,GO:0022857,GO:0033218,GO:0033220,GO:0042277,GO:0042287,GO:0042288,GO:0042605,GO:0042626,GO:0042887,GO:0044877,GO:0046977,GO:0046978,GO:0046979,GO:0051082,GO:0062061,GO:1904680	Q9R233	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSG00000231925	ENSMUSG00000024308	16.726564468710592	29.690676186476306	22.022469550608974	34.476270474590486	38.23855522889546	16.71063636363635	19.96836363636367	42.0658181818182	35.586818181818174	45.40045454545455	ortholog	0.2901622831659548	0.009947917573338017	0.14041000303352033	0.9296786668889108
16	P43405	GO:0001784,GO:0004672,GO:0004674,GO:0004713,GO:0004715,GO:0005178,GO:0005515,GO:0016170	GO:0001784,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004713,GO:0004715,GO:0005102,GO:0005126,GO:0005178,GO:0005488,GO:0005515,GO:0016170,GO:0016301,GO:0016740,GO:0016772,GO:0016773,GO:0044877,GO:0045309,GO:0050839,GO:0051219,GO:0140096	P48025	GO:0004713,GO:0004715,GO:0005515,GO:0005524,GO:0019901,GO:0019902,GO:0035325,GO:0042169	GO:0000166,GO:0003674,GO:0003824,GO:0004672,GO:0004713,GO:0004715,GO:0005102,GO:0005488,GO:0005515,GO:0005524,GO:0016301,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0019899,GO:0019900,GO:0019901,GO:0019902,GO:0019904,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035325,GO:0035639,GO:0036094,GO:0042169,GO:0043167,GO:0043168,GO:0097159,GO:0097367,GO:0140096,GO:1901265,GO:1901363	ENSG00000165025	ENSMUSG00000021457	0.9014683153013908	0.3031298299845445	0.6906877897990724	6.889393353941268	0.8308539412673879	1.4563630330180843	0.508544881367181	10.063837730214033	1.2777501244400191	2.2323295171727224	ortholog	0.412028940593772	0.38832847816312777	-0.3094597968513234	0.32632829227642346
17	O43286	GO:0008378,GO:0008489	GO:0003674,GO:0003824,GO:0008194,GO:0008378,GO:0008489,GO:0016740,GO:0016757,GO:0016758,GO:0035250	Q9JMK0	GO:0003945,GO:0008489	GO:0003674,GO:0003824,GO:0003945,GO:0008194,GO:0008378,GO:0008489,GO:0016740,GO:0016757,GO:0016758,GO:0035250	ENSG00000158470	ENSMUSG00000017929	14.113024142312586	26.1586192291402	13.920478610758142	20.818085556967386	6.130982634476916	24.948099762470274	21.747684085510674	6.893289786223277	32.47464370546318	25.96823040380047	ortholog	0.9005195423736823	0.7271118099536487	0.14457056395176046	0.7920209729978311
18	P51692	GO:0003700,GO:0005515,GO:0035259,GO:0042802	GO:0003674,GO:0003700,GO:0005102,GO:0005488,GO:0005515,GO:0008134,GO:0016922,GO:0035257,GO:0035258,GO:0035259,GO:0042802,GO:0051427,GO:0061629,GO:0098772,GO:0140110,GO:0140297	P42232	GO:0000978,GO:0001228,GO:0003677,GO:0005515,GO:0046983	GO:0000976,GO:0000977,GO:0000978,GO:0000981,GO:0000987,GO:0001067,GO:0001216,GO:0001228,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005515,GO:0043565,GO:0046983,GO:0097159,GO:0098772,GO:0140110,GO:1901363,GO:1990837	ENSG00000173757	ENSMUSG00000020919	13.156569554312187	65.33281883079295	11.905411923596402	16.390362724290952	12.645186185606802	9.483525907203463	13.186360353854456	20.181621231269176	8.686179815851244	10.715472106878504	ortholog	0.33287528687502266	0.3160496659624663	-0.05741973563554213	0.7815130147502596
19	Q3USB7	GO:0050811	GO:0003674,GO:0005102,GO:0005488,GO:0005515,GO:0050811	Q15111	GO:0004629	GO:0003674,GO:0003824,GO:0004620,GO:0004629,GO:0008081,GO:0016298,GO:0016787,GO:0016788,GO:0042578	ENSMUSG00000038349	ENSG00000115896	13.027946035242278	13.109443832599142	2.0512802863436153	7.245181718061673	0.2899917400881057	9.505402254177994	3.13913719393704	10.533326855810335	5.281383598911778	0.0735522736105711	ortholog	0.0	0.29276295308548117	-0.09072043359990206	0.47134962532846136
20	Q14974	GO:0005515,GO:0008139,GO:0008270,GO:0019899,GO:0019904	GO:0003674,GO:0005048,GO:0005488,GO:0005515,GO:0008139,GO:0008270,GO:0019899,GO:0019904,GO:0033218,GO:0042277,GO:0043167,GO:0043169,GO:0046872,GO:0046914	P70168	GO:0005515,GO:0051879,GO:0061608,GO:0061676	GO:0003674,GO:0005215,GO:0005488,GO:0005515,GO:0031072,GO:0051879,GO:0061608,GO:0061676,GO:0140142	ENSG00000108424	ENSMUSG00000001440	26.66994040524432	37.842193087008354	22.90822407628125	26.173778307508968	20.977830750893947	50.78444180522562	35.942823210044104	30.94854937224295	30.42013064133017	23.52672209026125	ortholog	0.32657023821702047	0.3025040013984269	0.8577470795900712	0.9809513852759145
22	P56199	GO:0005515,GO:0005518,GO:0019903,GO:0098639	GO:0003674,GO:0005488,GO:0005515,GO:0005518,GO:0019899,GO:0019902,GO:0019903,GO:0044877,GO:0050839,GO:0098631,GO:0098634,GO:0098639	Q3V3R4	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSG00000213949	ENSMUSG00000042284	0.6181421446384046	0.6556733167082296	4.4870635910224435	4.847817955112218	10.586658354114697	1.6358830845771133	1.5195273631840809	8.461940298507447	20.5966417910448	4.8607587064676645	ortholog	0.47078057582759403	0.030708784126381894	0.0779231387191362	0.6763581925542057
23	Q9H082	GO:0003924,GO:0005515	GO:0003674,GO:0003824,GO:0003924,GO:0005488,GO:0005515,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111	O35963	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSG00000172007	ENSMUSG00000027739	1.7627293874386156	4.7664771258723215	0.9512147841819598	0.7759110881364673	4.406177306797625	9.979610951008652	8.08566282420751	3.623991354466858	5.035374639769451	2.389553314121037	ortholog	0.6666666666666666	0.08874982484650995	0.270031686326841	0.6533438207553721
24	Q9Z205	GO:0005515,GO:0042826	GO:0003674,GO:0005488,GO:0005515,GO:0019899,GO:0042826	O14593	GO:0000977,GO:0001228	GO:0000976,GO:0000977,GO:0000981,GO:0001067,GO:0001216,GO:0001228,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0043565,GO:0097159,GO:0098772,GO:0140110,GO:1901363,GO:1990837	ENSMUSG00000036120	ENSG00000064490	10.430567685589509	10.046288209606985	12.570742358078634	7.544541484716159	5.550655021834056	8.969022869022853	11.668052668052685	13.672730422730401	23.15592515592515	11.96223146223145	ortholog	0.08141960466452924	0.30567041770813896	-0.1930323051223527	0.8632594581979975
25	Q6UXX9	GO:0005102,GO:0005515	GO:0003674,GO:0005102,GO:0005488,GO:0005515	Q8BFU0	GO:0008201	GO:0003674,GO:0005488,GO:0005539,GO:0008201,GO:0043167,GO:0043168,GO:0097367,GO:1901681	ENSG00000147655	ENSMUSG00000051920	9.34483963162909	1.6149571292473817	0.00595427119720545	0.00595427119720545	0.0724039377580185	5.8407039711191375	0.7031438026474139	0.028203971119133576	0.0114320096269555	0.0	ortholog	0.08809559021826269	0.18373271313444095	0.9975910214899973	0.4221102886426349
26	Q93086	GO:0004888,GO:0005216	GO:0003674,GO:0004888,GO:0005215,GO:0005216,GO:0015075,GO:0015267,GO:0015318,GO:0022803,GO:0022857,GO:0038023,GO:0060089	Q3UYI1	GO:0004931	GO:0003674,GO:0004931,GO:0005215,GO:0005216,GO:0005230,GO:0005231,GO:0005261,GO:0008324,GO:0015075,GO:0015267,GO:0015276,GO:0015318,GO:0022803,GO:0022834,GO:0022836,GO:0022857,GO:0022890,GO:0035381,GO:0099094	ENSG00000083454	ENSMUSG00000005950	6.525399426464566	6.218967636214664	2.126177795985252	0.25901269971323226	0.2371978697255225	0.6731732776617942	1.5973903966597067	7.832150313152408	3.5911273486430075	0.03851774530271397	ortholog	0.47286336994205436	0.5414574823202942	-0.0469954784121428	0.3634478658248379
27	P16519	GO:0004252,GO:0005515	GO:0003674,GO:0003824,GO:0004175,GO:0004252,GO:0005488,GO:0005515,GO:0008233,GO:0008236,GO:0016787,GO:0017171,GO:0140096	P21661	GO:0004175,GO:0004252	GO:0003674,GO:0003824,GO:0004175,GO:0004252,GO:0008233,GO:0008236,GO:0016787,GO:0017171,GO:0140096	ENSG00000125851	ENSMUSG00000027419	20.995032914422506	9.48633552762816	0.6065729104328745	0.03401156991821265	0.11340514661879132	123.21649375397	34.64466440821512	0.02651916154986235	0.04382807537582048	0.008045733643870425	ortholog	0.7192400150828577	0.9373583520113556	0.9984936296340946	0.4585487660051134
29	Q99832	GO:0005515,GO:0044183,GO:0051082	GO:0003674,GO:0005488,GO:0005515,GO:0044183,GO:0051082	P80313	GO:0005515,GO:0042802	GO:0003674,GO:0005488,GO:0005515,GO:0042802	ENSG00000135624	ENSMUSG00000030007	66.61805411030176	158.057232049948	80.67455775234123	82.46357960457856	66.05385015608739	134.7812150055991	90.21766517357237	87.85092385218364	64.46080627099664	59.9298712206047	ortholog	0.4938199054450639	0.2772307761321233	0.6882859291217492	0.984232180309714
30	Q92887	GO:0005515,GO:0008514,GO:0008559,GO:0015127,GO:0015431,GO:0042626,GO:0042910	GO:0003674,GO:0005215,GO:0005310,GO:0005342,GO:0005488,GO:0005515,GO:0008509,GO:0008514,GO:0008559,GO:0015075,GO:0015127,GO:0015318,GO:0015399,GO:0015431,GO:0022804,GO:0022857,GO:0042626,GO:0042910,GO:0046943,GO:1901682	O35379	GO:0015431,GO:0015562,GO:0034634,GO:0042910	GO:0003674,GO:0005215,GO:0008509,GO:0008514,GO:0015075,GO:0015399,GO:0015431,GO:0015562,GO:0022804,GO:0022857,GO:0034634,GO:0035673,GO:0042626,GO:0042887,GO:0042910,GO:0042937,GO:0072349,GO:1901682,GO:1904680	ENSG00000023839	ENSMUSG00000023088	0.060918216225111115	0.2864900444298175	0.046815863090340616	7.4361115682079975	27.1224288300148	6.759504191962992	7.213392599017057	11.109135588320308	7.208875397513733	0.6815553628216244	ortholog	0.3490899767608347	0.6938941353584014	-0.931906423991929	0.05324013352467061
32	Q8VEB1	GO:0005515	GO:0003674,GO:0005488,GO:0005515	P34947	GO:0004674,GO:0005080,GO:0005515,GO:0005543,GO:0047696	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005080,GO:0005488,GO:0005515,GO:0005543,GO:0008289,GO:0016301,GO:0016740,GO:0016772,GO:0016773,GO:0019899,GO:0019900,GO:0019901,GO:0043167,GO:0043168,GO:0047696,GO:0140096	ENSMUSG00000003228	ENSG00000198873	4.350617479417355	4.58700126662445	9.28221975934136	2.762112096263457	1.1396453451551625	3.659219750076197	9.644010972264548	22.684699786650402	2.5929594635781767	3.1776897287412345	ortholog	0.375626800445585	0.020164943492188114	0.9768236523628203	0.8780810246036611
33	Q8CHP8	GO:0000287,GO:0004725,GO:0043136,GO:0098519	GO:0000287,GO:0003674,GO:0003824,GO:0004721,GO:0004725,GO:0005488,GO:0016787,GO:0016788,GO:0016791,GO:0042578,GO:0043136,GO:0043167,GO:0043169,GO:0046872,GO:0098519,GO:0140096	A6NDG6	GO:0008967,GO:0043136	GO:0003674,GO:0003824,GO:0008967,GO:0016787,GO:0016788,GO:0016791,GO:0042578,GO:0043136	ENSMUSG00000043445	ENSG00000184207	45.17989289191828	38.87925998052582	24.058422590068172	10.93086660175268	12.34177215189874	18.541135204081638	42.429846938775505	13.932397959183676	9.640625000000004	7.074139030612234	ortholog	0.47752982608414224	0.5157673636801776	0.9473630329703946	0.9310150222529385
34	Q8R1K1	GO:0005515	GO:0003674,GO:0005488,GO:0005515	Q8NBM4	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSMUSG00000041765	ENSG00000134882	19.374709707385048	12.67731072921507	12.803762192289824	16.526823037621924	12.105318160706007	7.348061224489799	10.666156462585043	7.031037414965986	15.91615646258505	17.116666666666653	ortholog	1.0	1.0	0.3229498849424743	0.8983278537975861
36	Q9UGK3	GO:0005515	GO:0003674,GO:0005488,GO:0005515	Q8R0L1	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSG00000178078	ENSMUSG00000038781	1.3022786458333324	1.3453776041666698	1.8730468749999976	35.89143880208333	67.66536458333334	1.3863179074446692	10.988262910798108	10.448189134808828	5.691314553990611	27.193494299128126	ortholog	1.0	1.0	0.7037072684547137	0.45085201494014426
37	P63137	GO:0005515,GO:0022851,GO:1904315	GO:0003674,GO:0004888,GO:0005215,GO:0005216,GO:0005230,GO:0005253,GO:0005254,GO:0005488,GO:0005515,GO:0008509,GO:0015075,GO:0015103,GO:0015108,GO:0015267,GO:0015276,GO:0015318,GO:0016917,GO:0022803,GO:0022824,GO:0022834,GO:0022835,GO:0022836,GO:0022851,GO:0022857,GO:0030594,GO:0038023,GO:0060089,GO:0098960,GO:0099095,GO:0099529,GO:1904315	P47870	GO:0004890,GO:0016917,GO:0022851	GO:0003674,GO:0004888,GO:0004890,GO:0005215,GO:0005216,GO:0005230,GO:0005253,GO:0005254,GO:0008509,GO:0015075,GO:0015103,GO:0015108,GO:0015267,GO:0015276,GO:0015318,GO:0016917,GO:0022803,GO:0022824,GO:0022834,GO:0022835,GO:0022836,GO:0022851,GO:0022857,GO:0030594,GO:0038023,GO:0060089,GO:0099095	ENSMUSG00000007653	ENSG00000145864	44.69209074956128	40.71578089746805	0.08974680371020292	0.00952619704186515	0.0	18.460628964772546	38.09711162100145	0.00256444864354165	0.3553448508570655	0.0043865568902685895	ortholog	0.7739804062842971	0.9477482437669029	0.9999526624655154	0.7530200230047364
38	O15270	GO:0004758	GO:0003674,GO:0003824,GO:0004758,GO:0016408,GO:0016409,GO:0016454,GO:0016740,GO:0016746,GO:0016747	P97363	GO:0004758	GO:0003674,GO:0003824,GO:0004758,GO:0016408,GO:0016409,GO:0016454,GO:0016740,GO:0016746,GO:0016747	ENSG00000100596	ENSMUSG00000021036	9.907936946902636	4.23181692477876	2.23257743362832	5.893597898230087	1.0629839601769897	11.481793743890508	12.114369501466253	8.841031280547423	37.80877321603128	8.335899315738027	ortholog	1.0	1.0	0.8558209554203637	0.9448435652560997
39	Q9D1T0	GO:0005154,GO:0005515	GO:0003674,GO:0005102,GO:0005154,GO:0005488,GO:0005515,GO:0070851	Q96FE5	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSMUSG00000049556	ENSG00000169783	128.5061146496816	19.256624203821662	0.8719108280254757	0.07248407643312102	0.08707006369426773	98.92271487039535	34.48277626193725	1.3399556616643924	1.9647851296043648	0.4662346521145975	ortholog	0.7094221836842673	0.06852821438060475	0.998654075355686	0.7607476050096111
40	Q13191	GO:0005515,GO:0008270	GO:0003674,GO:0005488,GO:0005515,GO:0008270,GO:0043167,GO:0043169,GO:0046872,GO:0046914	B9EKI5	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSG00000114423	ENSMUSG00000022637	0.7137821685571409	7.96847176484939	6.7786925234784725	1.4167886327600925	1.0515306744724984	5.958365608055772	4.7301316808675455	3.1512393493415978	3.109372579395816	1.5569326103795498	ortholog	0.7061740725787308	0.10247826304642937	0.7969707283700864	0.7072682324248046
41	Q8N365	GO:0005515	GO:0003674,GO:0005488,GO:0005515	Q3TQ03	GO:0000978,GO:0005515,GO:0070888	GO:0000976,GO:0000977,GO:0000978,GO:0000987,GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0005488,GO:0005515,GO:0043565,GO:0070888,GO:0097159,GO:1901363,GO:1990837	ENSG00000159208	ENSMUSG00000038550	5.8579454253611525	16.650615302300714	1.3532637774210812	2.547619047619045	5.649545211342986	13.411059413027921	9.71671438797424	5.06406585540444	4.310665712240516	16.700429491768062	ortholog	0.551489350292673	0.04703422445447458	0.3318368960098868	0.716723847845633
42	Q9JI71	GO:0005112,GO:0005515	GO:0003674,GO:0005102,GO:0005112,GO:0005488,GO:0005515	Q9NR61	GO:0005112,GO:0005515	GO:0003674,GO:0005102,GO:0005112,GO:0005488,GO:0005515	ENSMUSG00000027314	ENSG00000128917	1.2518681611956226	1.1145583133173211	8.687416599946621	2.5907392580731226	2.1419135308246577	1.1732781554832985	6.324416198640259	6.124519657109076	2.3757020396098127	1.05852793378658	ortholog	1.0	1.0	0.40129971089270317	0.7080541001584013
43	Q62348	GO:0003723,GO:0003729,GO:0005515	GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0005488,GO:0005515,GO:0097159,GO:1901363	Q15631	GO:0003677,GO:0005515,GO:0042802	GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005515,GO:0042802,GO:0097159,GO:1901363	ENSMUSG00000026374	ENSG00000211460	29.9002906976744	20.84941860465115	12.329651162790698	15.112427325581427	10.723473837209305	10.471382636655967	12.3336631214445	5.147353450408115	8.72699727924808	8.697996537224816	ortholog	0.7472490598429001	0.6148792615652479	0.7858612229198312	0.9199800788798504
44	Q18PE1	GO:0005515,GO:0019901	GO:0003674,GO:0005488,GO:0005515,GO:0019899,GO:0019900,GO:0019901	Q18PE0	GO:0005515,GO:0019901,GO:0035091	GO:0003674,GO:0005488,GO:0005515,GO:0005543,GO:0008289,GO:0019899,GO:0019900,GO:0019901,GO:0035091,GO:0043167,GO:0043168	ENSG00000175920	ENSMUSG00000044716	0.298238950276243	8.796098066298345	7.71011740331493	0.5500690607734811	0.688017955801105	6.9081251609580345	4.74787535410765	9.616211691990726	0.24478496008241024	0.0440381148596446	ortholog	0.8218710801887414	0.3711562238022532	0.8493675902230675	0.7093835544685793
45	Q7Z4V5	GO:0005515	GO:0003674,GO:0005488,GO:0005515	Q3UMU9	GO:0003682,GO:0005515	GO:0003674,GO:0003682,GO:0005488,GO:0005515	ENSG00000167674	ENSMUSG00000002833	27.53450842146492	57.70857814336075	17.666862514688606	24.276439482961198	12.880532706619649	49.02465570857403	37.03331852509996	22.144713460684123	13.617059084851176	13.275099955575302	ortholog	0.710791578747315	0.11530455086374092	0.8995625790573419	0.9323552232253454
46	P42857	GO:0005515	GO:0003674,GO:0005488,GO:0005515	Q62092	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSG00000168824	ENSMUSG00000029126	30.128329065300907	138.7786491677335	1.0615396927016638	17.154849551856607	0.24503841229193296	196.70058411214973	304.3070093457945	2.5459112149532723	1.6230140186915871	0.5995327102803738	ortholog	1.0	1.0	0.9932081239642	0.5814159727581112
47	Q9H902	GO:0005515,GO:0008017,GO:0031849	GO:0001664,GO:0003674,GO:0005102,GO:0005488,GO:0005515,GO:0008017,GO:0008092,GO:0015631,GO:0031849	Q8BGH4	GO:0005515	GO:0003674,GO:0005488,GO:0005515	ENSG00000068615	ENSMUSG00000052852	14.273175089331277	8.381572230729981	3.0341373149566127	0.7575293517100562	0.4072230729964265	52.87781147333848	27.172731867576427	8.352666161233259	0.4220368966388678	0.29732120293151376	ortholog	0.5697787072064335	0.03509414878277206	0.9992446112922421	0.7383726171110685
