gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
SPAC977.17	SPAC977.17.1	SPAC977.17.1:pep	Q9P7T9	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAPJ695.02	SPAPJ695.02.1	SPAPJ695.02.1:pep	G2TRM2	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAPJ695.01c	SPAPJ695.01c.1	SPAPJ695.01c.1:pep	Q9URW1	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1F8.01	SPAC1F8.01.1	SPAC1F8.01.1:pep	Q92339	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1F8.02c	SPAC1F8.02c.1	SPAC1F8.02c.1:pep	Q92340	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1F8.03c	SPAC1F8.03c.1	SPAC1F8.03c.1:pep	Q92341	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1F8.04c	SPAC1F8.04c.1	SPAC1F8.04c.1:pep	Q92342	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1F8.05	SPAC1F8.05.1	SPAC1F8.05.1:pep	P40899	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1F8.06	SPAC1F8.06.1	SPAC1F8.06.1:pep	Q92344	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1F8.07c	SPAC1F8.07c.1	SPAC1F8.07c.1:pep	Q92345	Uniprot/SWISSPROT	SEQUENCE_MATCH	99	99	-
SPAC1F8.08	SPAC1F8.08.1	SPAC1F8.08.1:pep	Q9C113	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC11D3.19	SPAC11D3.19.1	SPAC11D3.19.1:pep	G2TRM3	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC11D3.01c	SPAC11D3.01c.1	SPAC11D3.01c.1:pep	Q10080	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC11D3.02c	SPAC11D3.02c.1	SPAC11D3.02c.1:pep	Q10081	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC11D3.03c	SPAC11D3.03c.1	SPAC11D3.03c.1:pep	Q10082	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC11D3.04c	SPAC11D3.04c.1	SPAC11D3.04c.1:pep	Q10083	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC11D3.05	SPAC11D3.05.1	SPAC11D3.05.1:pep	Q10084	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC11D3.07c	SPAC11D3.07c.1	SPAC11D3.07c.1:pep	Q10086	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC11D3.06	SPAC11D3.06.1	SPAC11D3.06.1:pep	Q10085	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC11D3.08c	SPAC11D3.08c.1	SPAC11D3.08c.1:pep	Q10087	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC11D3.09	SPAC11D3.09.1	SPAC11D3.09.1:pep	Q10088	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC11D3.10	SPAC11D3.10.1	SPAC11D3.10.1:pep	Q10089	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC11D3.11c	SPAC11D3.11c.1	SPAC11D3.11c.1:pep	G2TRN9	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC11D3.13	SPAC11D3.13.1	SPAC11D3.13.1:pep	Q10092	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC11D3.14c	SPAC11D3.14c.1	SPAC11D3.14c.1:pep	Q10093	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC11D3.15	SPAC11D3.15.1	SPAC11D3.15.1:pep	Q10094	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC11D3.16c	SPAC11D3.16c.1	SPAC11D3.16c.1:pep	Q10095	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC11D3.17	SPAC11D3.17.1	SPAC11D3.17.1:pep	Q10096	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC11D3.18c	SPAC11D3.18c.1	SPAC11D3.18c.1:pep	Q10097	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5H10.01	SPAC5H10.01.1	SPAC5H10.01.1:pep	Q09674	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5H10.02c	SPAC5H10.02c.1	SPAC5H10.02c.1:pep	Q09675	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5H10.03	SPAC5H10.03.1	SPAC5H10.03.1:pep	Q09676	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5H10.04	SPAC5H10.04.1	SPAC5H10.04.1:pep	Q09670	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5H10.05c	SPAC5H10.05c.1	SPAC5H10.05c.1:pep	Q09677	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5H10.07	SPAC5H10.07.1	SPAC5H10.07.1:pep	Q09678	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5H10.08c	SPAC5H10.08c.1	SPAC5H10.08c.1:pep	Q09673	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5H10.09c	SPAC5H10.09c.1	SPAC5H10.09c.1:pep	Q09672	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5H10.10	SPAC5H10.10.1	SPAC5H10.10.1:pep	Q09671	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5H10.11	SPAC5H10.11.1	SPAC5H10.11.1:pep	Q09679	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5H10.12c	SPAC5H10.12c.1	SPAC5H10.12c.1:pep	Q09680	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC5H10.13c	SPAC5H10.13c.1	SPAC5H10.13c.1:pep	Q09681	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC13G6.01c	SPAC13G6.01c.1	SPAC13G6.01c.1:pep	P36607	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC13G6.02c	SPAC13G6.02c.1	SPAC13G6.02c.1:pep	Q09781	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC13G6.03	SPAC13G6.03.1	SPAC13G6.03.1:pep	Q09782	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC13G6.05c	SPAC13G6.05c.1	SPAC13G6.05c.1:pep	Q09784	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC13G6.06c	SPAC13G6.06c.1	SPAC13G6.06c.1:pep	Q09785	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC13G6.07c	SPAC13G6.07c.1	SPAC13G6.07c.1:pep	P05752	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC13G6.08	SPAC13G6.08.1	SPAC13G6.08.1:pep	Q09786	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC13G6.09	SPAC13G6.09.1	SPAC13G6.09.1:pep	Q09787	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC13G6.10c	SPAC13G6.10c.1	SPAC13G6.10c.1:pep	Q09788	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC13G6.11c	SPAC13G6.11c.1	SPAC13G6.11c.1:pep	Q09780	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC13G6.12c	SPAC13G6.12c.1	SPAC13G6.12c.1:pep	P30597	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC13G6.13	SPAC13G6.13.1	SPAC13G6.13.1:pep	Q09789	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC13G6.14	SPAC13G6.14.1	SPAC13G6.14.1:pep	Q09790	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC13G6.15c	SPAC13G6.15c.1	SPAC13G6.15c.1:pep	Q09791	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC24B11.05	SPAC24B11.05.1	SPAC24B11.05.1:pep	Q09893	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC24B11.06c	SPAC24B11.06c.1	SPAC24B11.06c.1:pep	Q09892	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC24B11.07c	SPAC24B11.07c.1	SPAC24B11.07c.1:pep	Q09894	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC24B11.08c	SPAC24B11.08c.1	SPAC24B11.08c.1:pep	Q09895	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC24B11.09	SPAC24B11.09.1	SPAC24B11.09.1:pep	Q09896	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC24B11.10c	SPAC24B11.10c.1	SPAC24B11.10c.1:pep	Q09897	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC24B11.11c	SPAC24B11.11c.1	SPAC24B11.11c.1:pep	Q09898	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC24B11.12c	SPAC24B11.12c.1	SPAC24B11.12c.1:pep	Q09891	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC24B11.14	SPAC24B11.14.1	SPAC24B11.14.1:pep	Q9UR21	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC24B11.13	SPAC24B11.13.1	SPAC24B11.13.1:pep	Q09899	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC806.02c	SPAC806.02c.1	SPAC806.02c.1:pep	Q9UT57	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC806.03c	SPAC806.03c.1	SPAC806.03c.1:pep	Q9UT56	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC806.11	SPAC806.11.1	SPAC806.11.1:pep	A6X969	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC806.04c	SPAC806.04c.1	SPAC806.04c.1:pep	Q9UT55	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC806.06c	SPAC806.06c.1	SPAC806.06c.1:pep	Q9UT53	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC806.05	SPAC806.05.1	SPAC806.05.1:pep	Q9UT54	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC806.07	SPAC806.07.1	SPAC806.07.1:pep	P49740	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC806.08c	SPAC806.08c.1	SPAC806.08c.1:pep	Q9UT52	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1639.01c	SPAC1639.01c.1	SPAC1639.01c.1:pep	Q7LKX0	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1639.02c	SPAC1639.02c.1	SPAC1639.02c.1:pep	Q10065	Uniprot/SWISSPROT	SEQUENCE_MATCH	95	96	-
SPAC1F5.11c	SPAC1F5.11c.1	SPAC1F5.11c.1:pep	Q10064	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1F5.10	SPAC1F5.10.1	SPAC1F5.10.1:pep	Q10055	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1F5.09c	SPAC1F5.09c.1	SPAC1F5.09c.1:pep	Q10056	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1F5.08c	SPAC1F5.08c.1	SPAC1F5.08c.1:pep	Q10063	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1F5.06	SPAC1F5.06.1	SPAC1F5.06.1:pep	Q10061	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1F5.07c	SPAC1F5.07c.1	SPAC1F5.07c.1:pep	Q10062	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1F5.05c	SPAC1F5.05c.1	SPAC1F5.05c.1:pep	Q10060	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1F5.04c	SPAC1F5.04c.1	SPAC1F5.04c.1:pep	Q10059	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1F5.03c	SPAC1F5.03c.1	SPAC1F5.03c.1:pep	Q10058	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1F5.02	SPAC1F5.02.1	SPAC1F5.02.1:pep	Q10057	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC18B11.11	SPAC18B11.11.1	SPAC18B11.11.1:pep	Q09716	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC18B11.10	SPAC18B11.10.1	SPAC18B11.10.1:pep	Q09715	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC18B11.09c	SPAC18B11.09c.1	SPAC18B11.09c.1:pep	Q09707	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC18B11.08c	SPAC18B11.08c.1	SPAC18B11.08c.1:pep	Q09714	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC18B11.07c	SPAC18B11.07c.1	SPAC18B11.07c.1:pep	P23566	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC18B11.06	SPAC18B11.06.1	SPAC18B11.06.1:pep	Q09713	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC18B11.05	SPAC18B11.05.1	SPAC18B11.05.1:pep	Q09712	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC18B11.04	SPAC18B11.04.1	SPAC18B11.04.1:pep	Q09711	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC18B11.03c	SPAC18B11.03c.1	SPAC18B11.03c.1:pep	Q09710	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC18B11.02c	SPAC18B11.02c.1	SPAC18B11.02c.1:pep	Q09709	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC12G12.16c	SPAC12G12.16c.1	SPAC12G12.16c.1:pep	Q09708	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC12G12.15	SPAC12G12.15.1	SPAC12G12.15.1:pep	Q09877	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC12G12.14c	SPAC12G12.14c.1	SPAC12G12.14c.1:pep	Q9UTN4	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC12G12.13c	SPAC12G12.13c.1	SPAC12G12.13c.1:pep	Q9UTN3	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC12G12.12	SPAC12G12.12.1	SPAC12G12.12.1:pep	Q09875	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC12G12.11c	SPAC12G12.11c.1	SPAC12G12.11c.1:pep	Q09874	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC12G12.10	SPAC12G12.10.1	SPAC12G12.10.1:pep	Q09873	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC12G12.09	SPAC12G12.09.1	SPAC12G12.09.1:pep	Q09872	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC12G12.17	SPAC12G12.17.1	SPAC12G12.17.1:pep	C6Y4B6	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC12G12.08	SPAC12G12.08.1	SPAC12G12.08.1:pep	Q09865	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC12G12.07c	SPAC12G12.07c.1	SPAC12G12.07c.1:pep	Q09871	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC12G12.06c	SPAC12G12.06c.1	SPAC12G12.06c.1:pep	Q09870	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC12G12.05c	SPAC12G12.05c.1	SPAC12G12.05c.1:pep	Q09869	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC12G12.04	SPAC12G12.04.1	SPAC12G12.04.1:pep	Q09864	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC12G12.03	SPAC12G12.03.1	SPAC12G12.03.1:pep	Q09868	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC12G12.02	SPAC12G12.02.1	SPAC12G12.02.1:pep	Q09867	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC12G12.01c	SPAC12G12.01c.1	SPAC12G12.01c.1:pep	Q09866	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC630.04c	SPAC630.04c.1	SPAC630.04c.1:pep	Q9UUH8	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC630.03	SPAC630.03.1	SPAC630.03.1:pep	P32390	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC630.06c	SPAC630.06c.1	SPAC630.06c.1:pep	Q9UUH6	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC630.05	SPAC630.05.1	SPAC630.05.1:pep	Q9UUH7	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC630.07c	SPAC630.07c.1	SPAC630.07c.1:pep	Q9UUH5	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC630.08c	SPAC630.08c.1	SPAC630.08c.1:pep	Q9UUH4	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC630.15	SPAC630.15.1	SPAC630.15.1:pep	Q9C110	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC630.09c	SPAC630.09c.1	SPAC630.09c.1:pep	Q9UUH3	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC630.10	SPAC630.10.1	SPAC630.10.1:pep	Q9UUH2	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC630.11	SPAC630.11.1	SPAC630.11.1:pep	Q9UUH1	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC630.12	SPAC630.12.1	SPAC630.12.1:pep	Q9UUH0	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC630.13c	SPAC630.13c.1	SPAC630.13c.1:pep	Q9UUG9	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC630.14c	SPAC630.14c.1	SPAC630.14c.1:pep	Q9UUG8	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1751.01c	SPAC1751.01c.1	SPAC1751.01c.1:pep	O14367	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1751.04	SPAC1751.04.1	SPAC1751.04.1:pep	Q8TFI0	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1751.02c	SPAC1751.02c.1	SPAC1751.02c.1:pep	Q9US30	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC1751.03	SPAC1751.03.1	SPAC1751.03.1:pep	Q09722	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC31A2.02	SPAC31A2.02.1	SPAC31A2.02.1:pep	Q09723	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC31A2.03	SPAC31A2.03.1	SPAC31A2.03.1:pep	Q09724	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC31A2.04c	SPAC31A2.04c.1	SPAC31A2.04c.1:pep	Q09720	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC31A2.05c	SPAC31A2.05c.1	SPAC31A2.05c.1:pep	Q09725	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC31A2.06	SPAC31A2.06.1	SPAC31A2.06.1:pep	Q09726	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC31A2.07c	SPAC31A2.07c.1	SPAC31A2.07c.1:pep	Q09719	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC31A2.09c	SPAC31A2.09c.1	SPAC31A2.09c.1:pep	Q09718	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC31A2.08	SPAC31A2.08.1	SPAC31A2.08.1:pep	Q09727	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC31A2.10	SPAC31A2.10.1	SPAC31A2.10.1:pep	Q09721	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC31A2.11c	SPAC31A2.11c.1	SPAC31A2.11c.1:pep	Q09728	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC31A2.12	SPAC31A2.12.1	SPAC31A2.12.1:pep	Q09729	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC31A2.13c	SPAC31A2.13c.1	SPAC31A2.13c.1:pep	Q09730	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC31A2.14	SPAC31A2.14.1	SPAC31A2.14.1:pep	Q09731	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC31A2.15c	SPAC31A2.15c.1	SPAC31A2.15c.1:pep	Q09732	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC31A2.16	SPAC31A2.16.1	SPAC31A2.16.1:pep	Q09733	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC13C5.01c	SPAC13C5.01c.1	SPAC13C5.01c.1:pep	Q09682	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC13C5.02	SPAC13C5.02.1	SPAC13C5.02.1:pep	Q09685	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC13C5.03	SPAC13C5.03.1	SPAC13C5.03.1:pep	Q09684	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	94	-
SPAC13C5.04	SPAC13C5.04.1	SPAC13C5.04.1:pep	Q09686	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC13C5.05c	SPAC13C5.05c.1	SPAC13C5.05c.1:pep	Q09687	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC13C5.06c	SPAC13C5.06c.1	SPAC13C5.06c.1:pep	Q09688	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC13C5.07	SPAC13C5.07.1	SPAC13C5.07.1:pep	Q09683	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC23E2.01	SPAC23E2.01.1	SPAC23E2.01.1:pep	Q10134	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC23E2.02	SPAC23E2.02.1	SPAC23E2.02.1:pep	Q10135	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC23E2.03c	SPAC23E2.03c.1	SPAC23E2.03c.1:pep	Q10136	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC24H6.13	SPAC24H6.13.1	SPAC24H6.13.1:pep	Q09766	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC24H6.12c	SPAC24H6.12c.1	SPAC24H6.12c.1:pep	Q09765	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC24H6.11c	SPAC24H6.11c.1	SPAC24H6.11c.1:pep	Q09764	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC24H6.10c	SPAC24H6.10c.1	SPAC24H6.10c.1:pep	Q09755	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
SPAC24H6.09	SPAC24H6.09.1	SPAC24H6.09.1:pep	Q09763	Uniprot/SWISSPROT	SEQUENCE_MATCH	100	100	-
